Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/84919/Show/Michael-Gregoritsch,	21,Michael Gregoritsch,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",30,",  AM(CR),FW  ",27(3),2173	,10	,4	,6	,-	,2.2	,56.6	,4.7	,5	,7.11
https://www.whoscored.com/Players/119501/Show/Serge-Gnabry,	22,Serge Gnabry,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",28,",  AM(CLR),FW  ",22(12),1943	,14	,5	,-	,-	,2.4	,82.3	,0.3	,4	,7.10
https://www.whoscored.com/Players/296322/Show/Marcus-Thuram,	23,Marcus Thuram,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",26,",  AM(L),FW  ",28(2),2519	,13	,6	,3	,-	,3.1	,75.2	,1.4	,4	,7.09
https://www.whoscored.com/Players/144711/Show/Leroy-San%C3%A9,	24,Leroy Sané,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",28,",  M(CLR),FW  ",20(12),2012	,8	,7	,4	,-	,2.4	,82.8	,0.2	,1	,7.09
https://www.whoscored.com/Players/371275/Show/Nico-Schlotterbeck,	25,Nico Schlotterbeck,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",24,",  D(C)  ",27(1),2255	,4	,5	,3	,-	,0.6	,86.8	,2.1	,-	,7.09
https://www.whoscored.com/Players/296499/Show/Florian-Kainz,	26,Florian Kainz,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",31,",  M(CLR)  ",31(1),2372	,6	,10	,4	,1	,1.7	,72.6	,0.3	,3	,7.06
https://www.whoscored.com/Players/353397/Show/Moussa-Diaby,	27,Moussa Diaby,https://www.whoscored.com/Teams/36/Show/Germany-Leverkusen,"Leverkusen, ",24,",  M(CLR),FW  ",33,2716	,9	,8	,4	,-	,2.4	,79.2	,0.1	,3	,7.06
https://www.whoscored.com/Players/104917/Show/Willi-Orb%C3%A1n,	28,Willi Orbán,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",31,",  D(C)  ",33,2951	,4	,-	,3	,-	,0.8	,89.1	,3.4	,-	,7.04
https://www.whoscored.com/Players/238903/Show/Ellyes-Skhiri,	29,Ellyes Skhiri,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",28,",  DMC  ",32,2857	,7	,1	,5	,-	,1	,88.4	,1.3	,2	,7.04
https://www.whoscored.com/Players/108919/Show/Maximilian-Arnold,	30,Maximilian Arnold,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",29,",  M(CR)  ",32,2775	,5	,3	,5	,-	,1.1	,83.2	,1	,2	,7.02
https://www.whoscored.com/Players/81842/Show/Frederik-R%C3%B8nnow,	31,Frederik Rønnow,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",31,",  GK  ",29,2610	,-	,-	,2	,-	,-	,66.8	,0.3	,3	,7.01
https://www.whoscored.com/Players/270829/Show/Borna-Sosa,	32,Borna Sosa,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",26,",  D(L),M(L)  ",22(3),1961	,2	,7	,5	,-	,0.6	,82.2	,0.6	,2	,7.01
https://www.whoscored.com/Players/109478/Show/Philipp-Hofmann,	33,Philipp Hofmann,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",31,",  FW  ",31(3),2643	,8	,2	,5	,-	,1.5	,58.9	,6.3	,3	,7.00
